,ra,dec,ids,bands
2717,292.02750416625963,-14.689252916096814,2025070400272,y
2718,290.16500873286265,-17.353051508595204,2025070400274,y
2719,289.13398021395926,-22.56530473774108,2025070400277,y
2720,288.1037703937896,-19.899879504693466,2025070400278,y
2721,284.0109026500225,-17.000028669568195,2025070400281,y
2722,283.12436892889326,-14.326604234103716,2025070400282,y
2723,293.5604248225862,-25.38419748335832,2025070400247,y
2724,291.3731862553408,-27.857872518376805,2025070400248,y
2725,285.4768409597544,-29.91362577869653,2025070400250,y
2726,289.0428335934926,-30.24938051681167,2025070400252,y
2727,294.8237730499567,-28.018310287123402,2025070400254,y
2728,299.75515026803106,-30.704428880666224,2025070400256,y
2729,301.70795300013975,-28.145736336205406,2025070400258,y
2730,296.88776844727903,-25.481536296382068,2025070400260,y
2731,298.8026303766938,-22.872296800573018,2025070400262,y
2732,294.3720849295466,-20.14277581340697,2025070400264,y
2733,296.20350273286,-17.471626855304127,2025070400267,y
2734,294.9562581276097,-14.725176514216695,2025070400269,y
2735,293.7069569371773,-11.946136198455006,2025070400271,y
2736,293.19152868278314,-17.432000168120503,2025070400273,y
2737,291.25137170692085,-20.052874510315817,2025070400275,y
2738,292.3761862838285,-22.728880127644615,2025070400276,y
2739,287.1107011638906,-17.217974751349754,2025070400279,y
2740,286.1305782809391,-14.510567138623207,2025070400280,y
2741,280.03804689198563,-14.014995562708977,2025070400283,y
2742,276.8523762858665,-13.485559562970394,2025070400284,y
2743,277.62150125778356,-16.136916652355257,2025070400285,y
2744,281.68606027985277,-19.300678649967384,2025070400287,y
2745,284.9181975067478,-19.660012145476124,2025070400288,y
2746,282.5607851642463,-21.9489493606191,2025070400290,y
2747,290.2187943574396,-25.21800006306704,2025070400292,y
2748,291.3732821072105,-27.857827012169135,2025070400294,y
2749,285.47695948358387,-29.91362270585966,2025070400296,y
2750,299.7551850167825,-30.704427848379066,2025070400302,y
2751,303.32902071773754,-30.72643686084548,2025070400303,y
2752,301.70795493542,-28.145736099690286,2025070400304,y
2753,300.20548412789685,-25.526335056134684,2025070400307,y
2754,298.8025488184101,-22.872301044988586,2025070400308,y
2755,297.47673243216883,-20.18704086415546,2025070400311,y
2756,296.20352860421957,-17.471633601663243,2025070400313,y
2757,297.88472268568404,-14.738133541985313,2025070400314,y
2758,302.3246082941715,-11.956475716522375,2025070400340,y
2759,299.4445461971433,-11.967191098940136,2025070400342,y
2760,299.44458554982515,-11.967192731481722,2025070400344,y
2761,300.81572968448086,-14.733589855730825,2025070400345,y
2762,306.6863999472181,-14.687155305090359,2025070400347,y
2763,302.21388609486047,-17.474707001340793,2025070400350,y
2764,306.7548908748404,-20.159543730713416,2025070400351,y
2765,302.0004474827942,-22.882820119061595,2025070400354,y
2766,305.19408426541736,-22.867169603585218,2025070400355,y
2767,308.3860932599546,-22.830891732815594,2025070400357,y
2768,311.57740588991226,-22.774067972076946,2025070400358,y
2769,310.13383532939065,-25.45668244296779,2025070400359,y
2770,306.82634250355846,-25.50757382543891,2025070400360,y
2771,308.5815267794484,-28.10181349233129,2025070400363,y
2772,312.0157649758595,-28.028706941916983,2025070400364,y
2773,314.7704992816126,-22.69134925127094,2025070400366,y
2774,320.0684245350563,-25.085517189129526,2025070400368,y
2775,319.1225567243209,-19.86358141803721,2025070400370,y
2776,311.22528049197916,-17.372362952667757,2025070400373,y
2777,314.2265968202193,-17.313021022163937,2025070400374,y
2778,315.483052084819,-14.53884808989608,2025070400376,y
2779,313.85883553328875,-11.803753303879782,2025070400379,y
2780,316.72861043384944,-11.736508756483616,2025070400380,y
2781,298.2679238438465,-28.109084747069236,2025070400305,y
2782,296.8879339313434,-25.48153858520599,2025070400306,y
2783,295.59638837257666,-22.825610909412582,2025070400309,y
2784,294.37217714704565,-20.142783391078588,2025070400310,y
2785,299.20940415142246,-17.483183563211437,2025070400312,y
2786,294.95638987141194,-14.725185408320122,2025070400315,y
2787,296.57173273623005,-11.96448646342533,2025070400316,y
2788,293.70698503727857,-11.946146041511122,2025070400317,y
2789,292.0275779273273,-14.68925016340304,2025070400318,y
2790,293.1916155210383,-17.432001966920517,2025070400319,y
2791,290.165138516921,-17.352870096477375,2025070400320,y
2792,292.37613312122846,-22.728878382991297,2025070400322,y
2793,289.13408465189804,-22.56530228310652,2025070400323,y
2794,286.13065559871706,-14.510563827879444,2025070400326,y
2795,284.0108340908987,-17.000029050466328,2025070400327,y
2796,276.8524777303426,-13.485551153437214,2025070400330,y
2797,289.0902566701011,-14.622342080034757,2025070400332,y
2798,300.5726262564325,-20.198703365032483,2025070400333,y
2799,291.2512469756078,-20.05287320512198,2025070400321,y
2800,288.10390928290536,-19.899879598948335,2025070400324,y
2801,287.11057950195215,-17.21797026103799,2025070400325,y
2802,283.12454369584793,-14.326600180177914,2025070400328,y
2803,280.0381262761854,-14.01508904773936,2025070400329,y
2804,277.62154458601725,-16.136918724384767,2025070400331,y
2805,302.0005976958511,-22.88281676552068,2025070400334,y
2806,303.51766211636675,-25.531857000583585,2025070400335,y
2807,303.6646381809893,-20.187450329170414,2025070400336,y
2808,302.2137302582796,-17.47478696748462,2025070400337,y
2809,300.8155139753492,-14.733582378550508,2025070400338,y
2810,303.7501247550171,-14.715643112450557,2025070400339,y
2811,300.916280822276,-9.17842172423004,2025070400341,y
2812,290.848797575686,-11.909501009601255,2025070400343,y
2813,303.7502243168379,-14.715647210296588,2025070400346,y
2814,308.22219910742945,-17.417708691334557,2025070400348,y
2815,305.21802854631187,-17.451857721949775,2025070400349,y
2816,303.6645108041318,-20.187453593618145,2025070400352,y
2817,300.5725272524293,-20.198705708693165,2025070400353,y
2818,309.84410960868803,-20.117230876466063,2025070400356,y
2819,303.5176956136199,-25.531859637726527,2025070400361,y
2820,305.1456139252611,-28.140869622130296,2025070400362,y
2821,313.44147688649457,-25.376137508555317,2025070400365,y
2822,316.7519832514876,-25.25683952288377,2025070400367,y
2823,317.96954460252937,-22.572803139412823,2025070400369,y
2824,316.02484287068285,-19.977090351887256,2025070400371,y
2825,312.933461319509,-20.05845015123642,2025070400372,y
2826,317.22805164400137,-17.233947772785903,2025070400375,y
2827,312.5549002030128,-14.600363282747495,2025070400377,y
2828,309.6220492291599,-14.648920354041099,2025070400378,y
2829,317.99145155367694,-8.907125836183207,2025070400381,y
2830,315.1629263849601,-8.984771797639901,2025070400382,y
2831,313.66959651645897,-6.225042230303984,2025070400383,y
2832,312.3230374293892,-9.048965884771015,2025070400384,y
2833,310.98045401002514,-11.858176084691028,2025070400385,y
2834,309.4742274484269,-9.100215670023308,2025070400386,y
2835,308.0964450473153,-11.901457634249116,2025070400387,y
2836,305.20979611363515,-11.934175506410169,2025070400388,y
2837,302.32468933842006,-11.956490462024693,2025070400389,y
2838,303.76641902678307,-9.165080638568234,2025070400390,y
2839,300.9161978296174,-9.178430078714264,2025070400391,y
2840,299.4446099409816,-11.967199256687515,2025070400392,y
2841,300.8155812989228,-14.733594283673876,2025070400393,y
2842,303.75018527313455,-14.715651563035372,2025070400394,y
2843,306.68630381169095,-14.687072379135207,2025070400395,y
2844,308.2223430783991,-17.41771425034371,2025070400396,y
2845,305.2181479835888,-17.45186377120013,2025070400397,y
2846,302.21381027240704,-17.474712246553153,2025070400398,y
2847,306.75488666921746,-20.15954896140989,2025070400399,y
2848,303.66462436578433,-20.187459433484726,2025070400400,y
2849,300.5727301600728,-20.19871410648966,2025070400401,y
2850,302.0004541961339,-22.88282682411315,2025070400402,y
2851,305.19406899503986,-22.867175818141114,2025070400403,y
2852,309.8443247077408,-20.1172383913895,2025070400404,y
2853,308.385887258474,-22.83089465743582,2025070400405,y
2854,311.57731151550644,-22.774071378304225,2025070400406,y
2855,310.13420482344253,-25.456630775277663,2025070400407,y
2856,306.82653801205714,-25.507523521315996,2025070400408,y
2857,303.5174854358935,-25.531863174501744,2025070400409,y
2858,308.58159183338705,-28.10181438524071,2025070400411,y
2859,314.77058776879903,-22.691289076442953,2025070400414,y
2860,320.06830536893,-25.08551903898015,2025070400416,y
2861,317.9693717981717,-22.572807692150995,2025070400417,y
2862,312.93332208664737,-20.05845567939185,2025070400420,y
2863,311.2251043136724,-17.372368473128006,2025070400421,y
2864,315.4831467364818,-14.538853283286791,2025070400424,y
2865,312.5547974280887,-14.600461051054475,2025070400425,y
2866,313.85882865186454,-11.803755275317918,2025070400427,y
2867,317.99155712256714,-8.907129324997456,2025070400429,y
2868,315.16310935135806,-8.984776767208762,2025070400430,y
2869,310.9805751079742,-11.858178177861626,2025070400433,y
2870,308.09654520826825,-11.901368122423317,2025070400435,y
2871,302.3248093271385,-11.956490335420884,2025070400437,y
2872,318.4070896266563,-14.460445511192267,2025070400440,y
2873,321.33018849153865,-14.359743454801627,2025070400441,y
2874,323.25214871828183,-16.982103380427336,2025070400444,y
2875,326.29600116537233,-16.781120502139768,2025070400446,y
2876,330.39580242457805,-5.5530799653419285,2025070400475,y
2877,328.88171235407714,-2.800953884909126,2025070400477,y
2878,324.8635354615332,-5.830797445676776,2025070400479,y
2879,323.6099504576173,-8.709561968022221,2025070400480,y
2880,319.2921260088723,-6.055737967261489,2025070400482,y
2881,320.8070873318735,-8.815515478410877,2025070400484,y
2882,322.4432190675327,-11.554922617912185,2025070400486,y
2883,319.589600222149,-11.654356107250594,2025070400487,y
2884,321.330233052584,-14.359710771722595,2025070400489,z
2885,324.2603948005844,-14.228724801184034,2025070400490,z
2886,305.1456346080833,-28.140870755908775,2025070400410,y
2887,312.01572607228775,-28.02870651040757,2025070400412,y
2888,313.4416974787326,-25.37613973424387,2025070400413,y
2889,316.7517216742224,-25.256841271710908,2025070400415,y
2890,319.12233355659515,-19.86358695034844,2025070400418,y
2891,316.02461122764845,-19.977095233556433,2025070400419,y
2892,314.2267459073818,-17.312947745868783,2025070400422,y
2893,317.22816073057237,-17.233951685346863,2025070400423,y
2894,309.62210846785644,-14.648928292481143,2025070400426,y
2895,323.3955461290814,-24.84607198477528,2025070400451,y
2896,326.73711570161856,-24.520025980549253,2025070400452,y
2897,329.3824054639835,-16.49758430720249,2025070400455,y
2898,330.20610713238045,-13.806272193311921,2025070400456,y
2899,330.9432203715363,-21.415096330096226,2025070400459,y
2900,337.5349924638289,-20.200312936052278,2025070400462,y
2901,340.8038150695695,-19.35734432949108,2025070400463,y
2902,338.9284734929967,-14.8463081285236,2025070400465,y
2903,336.4431788753939,-12.838212083038636,2025070400467,y
2904,337.84495367604404,-7.415555566185626,2025070400469,y
2905,334.7810360209804,-8.077935494021027,2025070400470,y
2906,331.96404144205655,-8.293740683136985,2025070400471,y
2907,316.728727861166,-11.736513456044086,2025070400428,y
2908,313.669451625557,-6.225044476174016,2025070400431,y
2909,312.3229909793138,-9.048966833112226,2025070400432,y
2910,309.47424557532935,-9.100219292627111,2025070400434,y
2911,305.2099481282515,-11.934180846925404,2025070400436,y
2912,303.76637068471075,-9.165083771869066,2025070400438,y
2913,300.9163061988613,-9.178425741716634,2025070400439,y
2914,324.26050888342047,-14.228755245012822,2025070400442,y
2915,320.2339260379363,-17.127413963106367,2025070400443,y
2916,327.2112526281701,-14.053474449680145,2025070400445,y
2917,325.3694191142873,-19.483653720869093,2025070400447,y
2918,322.2339465169352,-19.704921124418576,2025070400448,y
2919,321.1795584415089,-22.404859818996478,2025070400449,y
2920,324.4082124972852,-22.17059017893205,2025070400450,y
2921,327.66150296702233,-21.84922897272294,2025070400453,y
2922,328.53924675193184,-19.17598919447818,2025070400454,y
2923,332.5278891417699,-16.088837574058697,2025070400457,y
2924,331.7521591864295,-18.749421710841325,2025070400458,y
2925,334.2461549409141,-20.846657016320997,2025070400460,y
2926,335.00190622894803,-18.172434363315414,2025070400461,y
2927,338.24103253983503,-17.52071454639105,2025070400464,y
2928,335.7324246301166,-15.504214077116107,2025070400466,y
2929,337.1410224852376,-10.162336161378917,2025070400468,y
2930,331.0411581779107,-11.084233128493926,2025070400472,y
2931,329.1823156802676,-8.45209600919288,2025070400473,y
2932,327.6329256061142,-5.698520884528652,2025070400476,y
2933,326.1271169420312,-2.9423349971097825,2025070400478,y
2934,322.0841077772454,-5.9500203131821845,2025070400481,y
2935,316.4870466055773,-6.147544678416634,2025070400483,y
2936,325.29352952621946,-11.434158573246423,2025070400485,y
2937,318.40704480633815,-14.460507389707633,2025070400488,z
2938,331.04110524352006,-11.084295689111066,2025070400520,z
2939,326.40040750737376,-8.588859832686595,2025070400522,z
2940,330.39593134803573,-5.553144053396363,2025070400523,z
2941,328.8816353198672,-2.8010147209771086,2025070400525,z
2942,326.1270956973011,-2.9423064675234394,2025070400526,z
2943,322.08420357459397,-5.95009508684069,2025070400529,z
2944,320.8069981658494,-8.815489147003904,2025070400532,z
2945,325.2936226590835,-11.434137207221656,2025070400533,z
2946,319.58958353219117,-11.654434274441572,2025070400535,z
2947,9.666066422952428,-44.08952422229615,2025070400536,r
2948,9.666086950435158,-44.089497705550585,2025070400537,r
2949,9.665971620946802,-44.089523232017434,2025070400538,r
2950,9.666174957991423,-44.08949744384148,2025070400539,r
2951,9.666146382862577,-44.08949643329715,2025070400540,r
2952,9.666132444592932,-44.08949683023695,2025070400542,y
2953,9.66597547664235,-44.089496494891925,2025070400544,y
2954,9.666098030712586,-44.08949580491561,2025070400547,y
2955,9.66603329793695,-44.089519771480155,2025070400548,y
2956,320.23390890183003,-17.127473777691595,2025070400491,z
2957,323.2522505605293,-16.982076058910266,2025070400492,z
2958,327.2112376422205,-14.053535396285332,2025070400493,z
2959,326.2959471553195,-16.781092285671317,2025070400494,z
2960,325.36922411778875,-19.483706740782953,2025070400495,z
2961,322.2338909897409,-19.70489250243662,2025070400496,z
2962,324.40801461050955,-22.17063209863766,2025070400498,z
2963,323.39565490119406,-24.846105583038863,2025070400499,z
2964,328.5393300887007,-19.17603622627653,2025070400502,z
2965,330.20614056522857,-13.806332797093377,2025070400504,z
2966,331.7521675895049,-18.74947098725678,2025070400506,z
2967,334.24618223126345,-20.846632986626513,2025070400508,z
2968,337.535021455817,-20.200284479686278,2025070400510,z
2969,9.666115898239761,-44.08949631498639,2025070400541,y
2970,9.666026252330816,-44.08952192394163,2025070400543,y
2971,9.6660458751917,-44.089520134238825,2025070400545,y
2972,9.666124707674541,-44.08949689100514,2025070400546,y
2973,9.666039187321388,-44.08951861532283,2025070400549,z
2974,9.665892383843785,-44.08951717967494,2025070400550,z
2975,9.66611903995408,-44.08949619717139,2025070400551,z
2976,9.666135938860085,-44.08951610093026,2025070400552,z
2977,9.666000485363096,-44.089516751221346,2025070400553,z
2978,343.1741212503087,-4.718905278947348,2025070400554,y
2979,340.3102100709413,-3.495450716368607,2025070400555,y
2980,342.4800300096218,-1.6703433967566803,2025070400556,y
2981,341.69966523741317,1.3662851533368854,2025070400557,y
